file_idx,smiles,am1_barrier,dft_barrier,split
297,C(=C(\C(=O)C)/Br)(/Cl)\Br,17.884817733167,13.437375987282394,train
298,C(=C(\C=O)/Br)(/Cl)\Br,16.94496313917851,8.12566378712745,train
299,C(=C(\C(=O)N)/Br)(/Cl)\Br,17.78609747593176,16.04515303731432,train
300,C(=C(\C(=O)NC)/Br)(/Cl)\Br,19.010069125882243,14.225967787933769,train
301,C(=C(\C(=O)Nc1ccccc1)/Br)(/Cl)\Br,16.663401220609245,12.115208387961047,train
302,C(=C(\C(=O)N(C)C)/Br)(/Cl)\Br,20.8045791165135,23.113538937054727,train
303,C(=C(\C(=O)OC)/Br)(/Cl)\Br,12.99856490059526,14.028217437578403,train
304,C(=C(\C(=O)c1ccccc1)/Br)(/Cl)\Br,18.90853728769176,19.140742312165457,train
305,C(=C(\C(=O)C)/c1ccccc1)(/Cl)\Br,25.30264728377757,19.42885266286339,train
306,C(=C(\C=O)/c1ccccc1)(/Cl)\Br,19.85628860566949,9.767567737409308,train
307,C(=C(\C(=O)N)/c1ccccc1)(/Cl)\Br,22.81185413721227,15.719524462600702,train
308,C(=C(\C(=O)NC)/c1ccccc1)(/Cl)\Br,24.19178054997916,17.310663662133265,train
309,C(=C(\C(=O)Nc1ccccc1)/c1ccccc1)(/Cl)\Br,22.826902430672668,14.303890737113534,train
310,C(=C(\C(=O)N(C)C)/c1ccccc1)(/Cl)\Br,21.134256438103,23.94462503745899,test
311,C(=C(\C(=O)OC)/c1ccccc1)(/Cl)\Br,23.77349587965151,15.003534412614954,train
312,C(=C(\C(=O)c1ccccc1)/c1ccccc1)(/Cl)\Br,21.72136800124601,21.837461212128343,train
313,C(=C\C(=O)C)(/Cl)\Br,23.024376602511275,10.384237087648671,train
314,C(=C\C=O)(/Cl)\Br,20.40176865922452,10.127746462279674,train
315,C(=C\C(=O)N)(/Cl)\Br,22.914279403816,14.967013912749962,test
316,C(=C\C(=O)NC)(/Cl)\Br,23.218170742091743,16.391319687269288,train
317,C(=C\C(=O)Nc1ccccc1)(/Cl)\Br,21.2327236970645,12.906849837464732,test
318,C(=C\C(=O)N(C)C)(/Cl)\Br,25.29361626115149,16.490176037360698,train
319,C(=C\C(=O)OC)(/Cl)\Br,21.63382754266624,16.10883173760726,train
320,C(=C\C(=O)c1ccccc1)(/Cl)\Br,25.46127083604,10.530494787818723,train
321,C(=C(\C(=O)C)/C)(/Cl)\c1ccccc1,31.16371934220377,21.68191902255444,train
322,C(=C(\C=O)/C)(/Cl)\c1ccccc1,25.52831575932565,19.017889107456085,train
323,C(=C(\C(=O)N)/C)(/Cl)\c1ccccc1,31.74838664751776,26.78909132238971,train
324,C(=C(\C(=O)NC)/C)(/Cl)\c1ccccc1,33.40959235758524,31.48302098752083,train
325,C(=C(\C(=O)Nc1ccccc1)/C)(/Cl)\c1ccccc1,30.653040339942983,28.014263737482565,train
326,C(=C(\C(=O)N(C)C)/C)(/Cl)\c1ccccc1,34.34059739416667,33.47722853748962,train
327,C(=C(\C(=O)OC)/C)(/Cl)\c1ccccc1,26.973126969938253,22.4902808372957,train
328,C(=C(\C(=O)c1ccccc1)/C)(/Cl)\c1ccccc1,32.06711665652232,23.83934308740664,train
329,C(=C(\C(=O)C)/Cl)(/Cl)\c1ccccc1,27.59839814490725,15.48182118758234,train
330,C(=C(\C=O)/Cl)(/Cl)\c1ccccc1,20.28418574799208,13.036227787513326,train
331,C(=C(\C(=O)N)/Cl)(/Cl)\c1ccccc1,25.99792098845599,20.060594562361302,train
332,C(=C(\C(=O)NC)/Cl)(/Cl)\c1ccccc1,25.76146103367302,18.51728968732345,test
